32.96631	69.04	72.3
33.2052	68.73	71.2
33.44582	68.36	70.1
33.68818	67.92	69.1
33.9323	67.44	68.1
34.17819	67	67.4
34.42586	66.59	67
34.67532	66.19	66.9
34.92659	65.76	66.9
35.17969	65.31	67.1
35.43461	64.85	67.4
35.69139	64.42	67.9
35.95002	64.04	68.6
36.21053	63.67	69.8
36.47293	63.29	71.3
36.73722	62.9	73
37.00344	62.51	74.9
37.27158	62.15	77
37.54166	61.83	79.5
37.81371	61.53	82.3
38.08772	61.25	85.3
38.36372	61.01	88.6
38.64172	60.79	92.4
38.92173	60.64	96.8
39.20378	60.58	101.5
39.48786	60.62	106.2
39.77401	60.75	110.8
40.06223	61	115.6
40.35253	61.38	120.4
40.64495	61.87	124.9
40.93948	62.39	129.1
41.23614	62.92	133
41.53495	63.5	136.8
41.83593	64.12	139.7
42.13909	64.75	141.9
42.44445	65.34	143.4
42.75202	65.92	144.4
43.06182	66.51	145
43.37386	67.06	145.1
43.68817	67.52	144.9
44.00475	67.94	144.3
44.32363	68.36	143.4
44.64481	68.8	142.1
44.96833	69.21	140.6
45.29419	69.57	139.1
45.62241	69.9	137.6
45.95301	70.24	135.8
46.286	70.58	133.8
46.62141	70.88	131.9
46.95925	71.12	130.2
47.29953	71.36	128.3
47.64229	71.6	126.3
47.98752	71.82	124.3
48.33526	72.01	122.4
48.68552	72.18	120.6
49.03831	72.35	118.7
49.39366	72.51	116.9
49.75159	72.65	115.3
50.11211	72.79	113.8
50.47524	72.92	112.3
50.84101	73.06	110.9
51.20942	73.19	109.7
51.58051	73.34	108.5
51.95428	73.49	107.3
52.33076	73.66	106.2
52.70997	73.83	105.1
53.09193	74	104
53.47666	74.18	102.9
53.86417	74.36	101.8
54.25449	74.53	100.7
54.64764	74.72	99.5
55.04364	74.89	98.2
55.44251	75.07	96.9
55.84427	75.23	95.6
56.24894	75.37	94.5
56.65654	75.48	93.4
57.0671	75.58	92.3
57.48063	75.66	91.4
57.89716	75.7	90.6
58.31671	75.71	89.8
58.7393	75.7	89
59.16494	75.67	88.3
59.59368	75.62	87.6
60.02552	75.55	86.9
60.46049	75.47	86.3
60.89861	75.38	85.7
61.33991	75.27	85.1
61.7844	75.15	84.4
62.23212	75.01	83.7
62.68307	74.88	82.8
63.1373	74.75	81.9
63.59482	74.63	80.9
64.05566	74.53	80
64.51983	74.45	79
64.98737	74.38	77.9
65.45829	74.32	76.9
65.93263	74.27	75.8
66.4104	74.22	74.8
66.89164	74.18	73.9
67.37637	74.14	73
67.8646	74.09	72.2
68.35638	74.05	71.5
68.85172	74.01	70.8
69.35064	73.98	70.2
69.85319	73.94	69.7
70.35937	73.92	69.3
70.86923	73.9	68.9
71.38277	73.89	68.6
71.90004	73.88	68.4
72.42106	73.89	68.1
72.94585	73.91	67.9
73.47445	73.93	67.7
74.00687	73.97	67.5
74.54316	74.02	67.3
75.08333	74.08	67.1
75.62741	74.15	66.9
76.17544	74.22	66.7
76.72744	74.3	66.5
77.28344	74.4	66.2
77.84347	74.5	66
78.40755	74.61	65.7
78.97573	74.73	65.4
79.54802	74.85	65.2
80.12445	74.98	65
80.70507	75.13	64.7
81.28989	75.29	64.5
81.87895	75.48	64.3
82.47228	75.68	64
83.06991	75.89	63.7
83.67187	76.11	63.3
84.27819	76.36	62.7
84.8889	76.63	62
85.50404	76.91	61.1
86.12364	77.18	60
86.74773	77.44	58.8
87.37634	77.68	57.3
88.0095	77.9	55.6
88.64725	78.1	53.8
89.28963	78.27	51.8
89.93666	78.42	49.7
90.58838	78.53	47.4
91.24482	78.63	44.8
91.90601	78.7	42.2
92.572	78.74	39.5
93.24282	78.76	36.8
93.91849	78.74	34.2
94.59907	78.7	31.7
95.28457	78.64	29.3
95.97504	78.55	26.8
96.67052	78.43	24.5
97.37103	78.3	22.2
98.07662	78.15	20
98.78733	77.99	17.9
99.50318	77.82	15.9
100.22422	77.62	14
100.95049	77.42	12.2
101.68201	77.2	10.5
102.41884	76.97	8.9
103.16101	76.72	7.4
103.90856	76.46	6
104.66153	76.18	4.7
105.41995	75.9	3.7
106.18386	75.61	2.7
106.95331	75.31	2
107.72834	75.01	1.4
108.50899	74.7	1
109.29529	74.38	0.9
110.08729	74.06	0.8
110.88502	73.74	1
111.68854	73.42	1.4
112.49788	73.11	1.9
113.31309	72.82	2.5
114.1342	72.54	3.2
114.96127	72.28	4.1
115.79432	72.05	5.1
116.63342	71.83	6.2
117.47859	71.64	7.4
118.32989	71.46	8.7
119.18736	71.31	10.1
120.05104	71.18	11.5
120.92098	71.08	12.9
121.79722	71	14.4
122.67981	70.95	16
123.5688	70.92	17.7
124.46423	70.91	19.4
125.36615	70.95	21.2
126.2746	71.02	23.1
127.18964	71.14	24.9
128.11131	71.3	26.7
129.03966	71.52	28.5
129.97473	71.78	30.1
130.91658	72.07	31.5
131.86526	72.41	32.8
132.82081	72.76	33.7
133.78328	73.13	34.4
134.75273	73.51	34.8
135.72921	73.88	34.8
136.71276	74.24	34.5
137.70343	74.6	33.8
138.70129	74.93	32.7
139.70638	75.22	31.3
140.71875	75.48	29.6
141.73845	75.71	27.6
142.76555	75.9	25.4
143.80008	76.05	23
144.84212	76.16	20.5
145.8917	76.24	18
146.9489	76.28	15.3
148.01375	76.29	12.7
149.08632	76.26	10.1
150.16666	76.2	7.5
151.25483	76.11	4.9
152.35088	75.99	2.5
153.45488	75.83	0.3
154.56688	75.64	-1.8
155.68693	75.42	-3.7
156.8151	75.17	-5.4
157.95145	74.89	-6.8
159.09603	74.59	-7.8
160.24891	74.28	-8.5
161.41014	73.95	-8.8
162.57978	73.62	-8.7
163.7579	73.27	-8.3
164.94456	72.94	-7.6
166.13982	72.64	-6.6
167.34373	72.39	-5.4
168.55637	72.18	-4
169.7778	72.03	-2.4
171.00808	71.96	-0.8
172.24728	71.95	0.7
173.49545	72.02	2
174.75267	72.13	3
176.019	72.26	3.9
177.29451	72.41	4.4
178.57926	72.55	4.6
179.87332	72.68	4.5
181.17675	72.8	4
182.48963	72.9	3.3
183.81203	72.98	2.4
185.14401	73.04	1.3
186.48564	73.07	0.1
187.83699	73.07	-1.1
189.19813	73.05	-2.3
190.56914	72.99	-3.5
191.95008	72.91	-4.7
193.34103	72.81	-5.8
194.74206	72.7	-6.8
196.15324	72.58	-7.6
197.57465	72.45	-8.4
199.00636	72.34	-9.2
200.44844	72.23	-10
201.90097	72.11	-10.9
