32.000    	10.124    	8.564    
32.938    	9.877    	13.916    
33.903    	9.899    	18.771    
34.896    	10.075    	23.097    
35.919    	10.358    	26.633    
36.971    	10.701    	29.705    
38.055    	11.218    	32.507    
39.170    	11.867    	35.252    
40.317    	12.312    	36.638    
41.499    	12.900    	38.106    
42.715    	13.762    	39.785    
43.967    	14.734    	41.099    
45.255    	15.851    	42.092    
46.581    	17.107    	42.759    
47.946    	18.525    	43.037    
49.351    	20.115    	42.872    
50.797    	21.911    	42.216    
52.285    	23.889    	40.972    
53.817    	26.678    	38.536    
55.394    	29.770    	35.160    
57.018    	32.549    	31.519    
58.688    	36.989    	23.861    
60.408    	40.196    	15.570    
62.178    	42.497    	6.078    
64.000    	43.076    	-4.145    
65.875    	41.414    	-16.140    
67.806    	37.864    	-25.981    
69.792    	33.576    	-33.183    
71.838    	29.599    	-37.879    
73.943    	26.198    	-41.175    
76.109    	23.298    	-43.448    
78.339    	20.667    	-44.797    
80.635    	18.917    	-45.039    
82.998    	17.347    	-44.698    
85.430    	16.075    	-43.965    
87.933    	15.051    	-42.986    
90.510    	14.090    	-41.652    
93.162    	13.332    	-40.205    
95.892    	12.662    	-38.651    
98.701    	12.166    	-37.233    
101.594    	11.698    	-35.632    
104.571    	11.273    	-33.914    
107.635    	10.914    	-32.275    
110.789    	10.585    	-30.503    
114.035    	10.347    	-28.861    
117.377    	10.135    	-27.143    
120.816    	9.941    	-25.514    
124.356    	9.751    	-23.840    
128.000    	9.607    	-22.451    
131.751    	9.491    	-21.041    
135.611    	9.392    	-19.445    
139.585    	9.321    	-18.094    
143.675    	9.251    	-16.734    
147.885    	9.195    	-15.479    
152.219    	9.159    	-14.179    
156.679    	9.140    	-12.825    
161.270    	9.117    	-11.609    
165.995    	9.093    	-10.512    
170.860    	9.083    	-9.531    
175.866    	9.090    	-8.475    
181.019    	9.097    	-7.530    
186.324    	9.108    	-6.585    
191.783    	9.128    	-5.481    
197.403    	9.163    	-4.486    
203.187    	9.220    	-3.788    
209.141    	9.269    	-3.167    
215.269    	9.285    	-2.572    
221.577    	9.297    	-1.870    
228.070    	9.323    	-1.156    
234.753    	9.360    	-0.433    
241.632    	9.398    	0.245    
248.712    	9.446    	0.897    
256.000    	9.493    	1.484    
263.501    	9.551    	2.085    
271.223    	9.616    	2.672    
279.170    	9.677    	3.106    
287.350    	9.738    	3.555    
295.770    	9.798    	3.967    
304.437    	9.863    	4.293    
313.358    	9.911    	4.532    
322.540    	9.931    	4.852    
331.991    	9.957    	5.320    
341.719    	10.004    	5.809    
351.732    	10.064    	6.270    
362.039    	10.128    	6.665    
372.647    	10.195    	7.035    
383.567    	10.273    	7.401    
394.806    	10.361    	7.722    
406.375    	10.458    	7.899    
418.282    	10.536    	7.892    
430.539    	10.578    	7.818    
443.155    	10.585    	7.876    
456.140    	10.590    	8.110    
469.506    	10.613    	8.452    
483.264    	10.658    	8.823    
497.424    	10.714    	9.131    
512.000    	10.771    	9.401    
527.003    	10.830    	9.651    
542.445    	10.892    	9.899    
558.340    	10.967    	10.087    
574.701    	11.040    	10.136    
591.541    	11.082    	10.127    
608.874    	11.100    	10.240    
626.715    	11.125    	10.472    
645.080    	11.165    	10.726    
663.982    	11.213    	10.981    
