PartNumber,Description,Value,DCR_Ohm,AWG,Type,URL,Price
Jantzen Audio 000-7468,"Jantzen Audio 000-7468 | 1,5 mH | 0,34 Ω | 2% | 14 AWG",1.5,0.34,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-7468.html,62.45
Intertechnik TRI92/1.5/0.50,"Intertechnik TRI92/1.5/0.50 | 1,5 mH | 0,445 Ω | 1% | 7 x 24 AWG",1.5,0.445,7.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-tri92-1-5-0-50.html,66.95
Intertechnik LU92/1.5/200,"Intertechnik LU92/1.5/200 | 1,5 mH | 0,21 Ω | 3% | 12 AWG",1.5,0.21,12.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-lu92-1-5-200.html,68.95
"Mundorf CFC14-1,50","Mundorf CFC14-1,50 | 1,50 mH | 0,33 Ω | 2% | 14 AWG",1.5,0.33,14.0,Air Core,https://www.soundimports.eu/en/mundorf-cfc14-150.html,79.94
Intertechnik TRI92/1.50/0.60,"Intertechnik TRI92/1.50/0.60 | 1,5 mH | 0,33 Ω | 1% | 7 x 23 AWG",1.5,0.33,7.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-tri92-1-50-0-60.html,93.94
Jantzen Audio 000-7090,"Jantzen Audio 000-7090 | 1,5 mH | 0,24 Ω | 2% | 12 AWG",1.5,0.24,12.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-7090.html,99.95
Jantzen Audio 000-8125,"Jantzen Audio 000-8125 | 1,5 mH | 0,25 Ω | 2% | 12 AWG",1.5,0.25,12.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-8125.html,102.45
Intertechnik TRI120/1.50/0.80,"Intertechnik TRI120/1.50/0.80 | 1,5 mH | 0,24 Ω | 1% | 7 x 20 AWG",1.5,0.24,7.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-tri120-1-50-0-80.html,159.95
Jantzen Audio 000-2389,"Jantzen Audio 000-2389 | 1,6 mH | 0,3 Ω | 3% | 18 AWG",1.6,0.3,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-2389.html,9.45
Jantzen Audio 000-5248,"Jantzen Audio 000-5248 | 1,6 mH | 0,21 Ω | 3% | 18 AWG",1.6,0.21,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5248.html,10.45
Jantzen Audio 000-2053,"Jantzen Audio 000-2053 | 1,6 mH | 0,23 Ω | 3% | 17 AWG",1.6,0.23,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-2053.html,12.45
Jantzen Audio 000-1943,"Jantzen Audio 000-1943 | 1,6 mH | 0,65 Ω | 3% | 18 AWG",1.6,0.65,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1943.html,15.45
Jantzen Audio 000-5444,"Jantzen Audio 000-5444 | 1,6 mH | 0,13 Ω | 3% | 15 AWG",1.6,0.13,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5444.html,16.95
Jantzen Audio 000-1425,"Jantzen Audio 000-1425 | 1,6 mH | 0,52 Ω | 3% | 17 AWG",1.6,0.52,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1425.html,19.95
Jantzen Audio 000-1156,"Jantzen Audio 000-1156 | 1,6 mH | 0,40 Ω | 3% | 15 AWG",1.6,0.4,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1156.html,26.95
Jantzen Audio 000-0024,"Jantzen Audio 000-0024 | 1,6 mH | 0,31 Ω | 3% | 14 AWG",1.6,0.31,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-0024.html,37.45
Jantzen Audio 000-7865,"Jantzen Audio 000-7865 | 1,6 mH | 0,49 Ω | 2% | 16 AWG",1.6,0.49,16.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-7865.html,45.45
Jantzen Audio 000-8662,"Jantzen Audio 000-8662 | 1,6 mH | 0,50 Ω | 2% | 16 AWG",1.6,0.5,16.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-8662.html,47.44
Jantzen Audio 000-8392,"Jantzen Audio 000-8392 | 1,6 mH | 0,36 Ω | 2% | 14 AWG",1.6,0.36,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-8392.html,62.45
Jantzen Audio 000-7470,"Jantzen Audio 000-7470 | 1,6 mH | 0,33 Ω | 2% | 14 AWG",1.6,0.33,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-7470.html,64.44
Jantzen Audio 000-8126,"Jantzen Audio 000-8126 | 1,6 mH | 0,25 Ω | 2% | 12 AWG",1.6,0.25,12.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-8126.html,100.45
Jantzen Audio 000-7868,"Jantzen Audio 000-7868 | 1,62 mH | 0,50 Ω | 2% | 16 AWG",1.62,0.5,16.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-7868.html,45.45
Jantzen Audio 000-1516,"Jantzen Audio 000-1516 | 1,7 mH | 0,72 Ω | 3% | 18 AWG",1.7,0.72,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1516.html,14.96
Jantzen Audio 000-0025,"Jantzen Audio 000-0025 | 1,7 mH | 0,332 Ω | 3% | 14 AWG",1.7,0.332,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-0025.html,38.45
Jantzen Audio 000-7872,"Jantzen Audio 000-7872 | 1,7 mH | 0,51 Ω | 2% | 16 AWG",1.7,0.51,16.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-7872.html,45.45
Jantzen Audio 000-0125,"Jantzen Audio 000-0125 | 1,7 mH | 0,27 Ω | 3% | 13 AWG",1.7,0.27,13.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-0125.html,46.45
Jantzen Audio 000-8393,"Jantzen Audio 000-8393 | 1,7 mH | 0,37 Ω | 2% | 14 AWG",1.7,0.37,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-8393.html,62.45
Jantzen Audio 000-8128,"Jantzen Audio 000-8128 | 1,7 mH | 0,26 Ω | 2% | 12 AWG",1.7,0.26,12.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-8128.html,104.45
Jantzen Audio 000-5586,"Jantzen Audio 000-5586 | 1,75 mH | 0,24 Ω | 3% | 18 AWG",1.75,0.24,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5586.html,9.95
Jantzen Audio 000-0157,"Jantzen Audio 000-0157 | 1,75 mH | 0,69 Ω | 3% | 18 AWG",1.75,0.69,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-0157.html,15.95
Jantzen Audio 000-5200,"Jantzen Audio 000-5200 | 1,8 mH | 0,26 Ω | 3% | 18 AWG",1.8,0.26,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5200.html,9.45
Jantzen Audio 000-2340,"Jantzen Audio 000-2340 | 1,8 mH | 0,293 Ω | 3% | 18 AWG",1.8,0.293,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-2340.html,10.45
Jantzen Audio 000-5199,"Jantzen Audio 000-5199 | 1,8 mH | 0,22 Ω | 3% | 18 AWG",1.8,0.22,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5199.html,10.45
Jantzen Audio 000-2390,"Jantzen Audio 000-2390 | 1,8 mH | 0,33 Ω | 3% | 18 AWG",1.8,0.33,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-2390.html,10.45
Jantzen Audio 000-5008,"Jantzen Audio 000-5008 | 1,8 mH | 0,27 Ω | 3% | 18 AWG",1.8,0.27,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5008.html,12.45
Jantzen Audio 000-5151,"Jantzen Audio 000-5151 | 1,8 mH | 0,17 Ω | 3% | 17 AWG",1.8,0.17,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5151.html,12.95
Jantzen Audio 000-2039,"Jantzen Audio 000-2039 | 1,8 mH | 0,23 Ω | 3% | 17 AWG",1.8,0.23,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-2039.html,13.95
Jantzen Audio 000-5009,"Jantzen Audio 000-5009 | 1,8 mH | 0,20 Ω | 3% | 17 AWG",1.8,0.2,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5009.html,14.96
Jantzen Audio 000-1290,"Jantzen Audio 000-1290 | 1,8 mH | 0,70 Ω | 3% | 18 AWG",1.8,0.7,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1290.html,14.96
Jantzen Audio 000-1942,"Jantzen Audio 000-1942 | 1,8 mH | 0,71 Ω | 3% | 18 AWG",1.8,0.71,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1942.html,15.95
Jantzen Audio 000-1131,"Jantzen Audio 000-1131 | 1,8 mH | 0,74 Ω | 3% | 18 AWG",1.8,0.74,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1131.html,16.46
Jantzen Audio 000-5355,"Jantzen Audio 000-5355 | 1,8 mH | 0,13 Ω | 3% | 15 AWG",1.8,0.13,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5355.html,17.45
"Mundorf VP100-1,8","Mundorf VP100-1,8 | 1,8 mH | 0,42 Ω | 3% | 18 AWG",1.8,0.42,18.0,Air Core,https://www.soundimports.eu/en/mundorf-vp100-18.html,17.94
"Mundorf L100-1,80","Mundorf L100-1,80 | 1,80 mH | 0,70 Ω | 2% | 18 AWG",1.8,0.7,18.0,Air Core,https://www.soundimports.eu/en/mundorf-l100-180.html,19.95
Jantzen Audio 000-1132,"Jantzen Audio 000-1132 | 1,8 mH | 0,55 Ω | 3% | 17 AWG",1.8,0.55,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1132.html,21.45
Jantzen Audio 000-5804,"Jantzen Audio 000-5804 | 1,8 mH | 0,085 Ω | 3% | 13 AWG",1.8,0.085,13.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5804.html,23.45
Intertechnik LUT55/1.8/10,"Intertechnik LUT55/1.8/10 | 1,8 mH | 0,84 Ω | 3% | 18 AWG",1.8,0.84,18.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-lut55-1-8-10.html,23.95
Intertechnik LU55/1.8/100,"Intertechnik LU55/1.8/100 | 1,8 mH | 0,79 Ω | 3% | 18 AWG",1.8,0.79,18.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-lu55-1-8-100.html,24.45
Jantzen Audio 000-1484,"Jantzen Audio 000-1484 | 1,8 mH | 0,42 Ω | 3% | 15 AWG",1.8,0.42,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1484.html,28.45
Jantzen Audio 000-0935,"Jantzen Audio 000-0935 | 1,8 mH | 0,44 Ω | 3% | 15 AWG",1.8,0.44,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-0935.html,31.45
Jantzen Audio 000-L-0180,"Jantzen Audio 000-L-0180 | 1,8 mH | 0,49 Ω | 3% | 15 AWG",1.8,0.49,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-l-0180.html,35.45
Intertechnik HQ58/1.8/160,"Intertechnik HQ58/1.8/160 | 1,8 mH | 0,08 Ω | 5% | 14 AWG",1.8,0.08,14.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-hq58-1-8-160.html,37.45
Audyn CO62/1.80/140,"Audyn CO62/1.80/140 | 1,8 mH | 0,27 Ω | 5% | 15 AWG",1.8,0.27,15.0,Air Core,https://www.soundimports.eu/en/audyn-co62-1-80-140.html,38.45
Jantzen Audio 000-0026,"Jantzen Audio 000-0026 | 1,8 mH | 0,33 Ω | 3% | 14 AWG",1.8,0.33,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-0026.html,39.45
Intertechnik DR56/1.8/140,"Intertechnik DR56/1.8/140 | 1,8 mH | 0,138 Ω | 5% | 15 AWG",1.8,0.138,15.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-dr56-1-8-140.html,39.95
Intertechnik LU62/1.8/140,"Intertechnik LU62/1.8/140 | 1,8 mH | 0,38 Ω | 3% | 15 AWG",1.8,0.38,15.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-lu62-1-8-140.html,41.95
Jantzen Audio 000-7875,"Jantzen Audio 000-7875 | 1,8 mH | 0,48 Ω | 2% | 16 AWG",1.8,0.48,16.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-7875.html,46.45
Jantzen Audio 000-0126,"Jantzen Audio 000-0126 | 1,8 mH | 0,28 Ω | 3% | 13 AWG",1.8,0.28,13.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-0126.html,46.95
Jantzen Audio 000-8665,"Jantzen Audio 000-8665 | 1,8 mH | 0,53 Ω | 2% | 16 AWG",1.8,0.53,16.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-8665.html,48.45
Intertechnik AT62/180/132,"Intertechnik AT62/180/132 | 1,8 mH | 0,47 Ω | 3% | 16 AWG",1.8,0.47,16.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-at62-180-132.html,51.95
"Mundorf CFC16-1,80","Mundorf CFC16-1,80 | 1,80 mH | 0,50 Ω | 2% | 16,5 AWG",1.8,0.5,16.5,Air Core,https://www.soundimports.eu/en/mundorf-cfc16-180.html,54.95
Jantzen Audio 000-7476,"Jantzen Audio 000-7476 | 1,8 mH | 0,36 Ω | 2% | 14 AWG",1.8,0.36,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-7476.html,59.96
Jantzen Audio 000-8395,"Jantzen Audio 000-8395 | 1,8 mH | 0,38 Ω | 2% | 14 AWG",1.8,0.38,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-8395.html,64.44
Intertechnik TRI92/1.8/0.50,"Intertechnik TRI92/1.8/0.50 | 1,8 mH | 0,494 Ω | 1% | 7 x 24 AWG",1.8,0.494,7.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-tri92-1-8-0-50.html,70.95
"Mundorf CFC14-1,80","Mundorf CFC14-1,80 | 1,80 mH | 0,36 Ω | 2% | 14 AWG",1.8,0.36,14.0,Air Core,https://www.soundimports.eu/en/mundorf-cfc14-180.html,89.95
Intertechnik TRI92/1.80/0.60,"Intertechnik TRI92/1.80/0.60 | 1,8 mH | 0,37 Ω | 1% | 7 x 23 AWG",1.8,0.37,7.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-tri92-1-80-0-60.html,97.95
Intertechnik LU120/1.8/20,"Intertechnik LU120/1.8/20 | 1,8 mH | 0,25 Ω | 3% | 12 AWG",1.8,0.25,12.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-lu120-1-8-20.html,102.45
Jantzen Audio 000-7095,"Jantzen Audio 000-7095 | 1,8 mH | 0,26 Ω | 2% | 12 AWG",1.8,0.26,12.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-7095.html,103.95
Jantzen Audio 000-8130,"Jantzen Audio 000-8130 | 1,8 mH | 0,26 Ω | 2% | 12 AWG",1.8,0.26,12.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-8130.html,104.96
Intertechnik TRI120/1.80/0.80,"Intertechnik TRI120/1.80/0.80 | 1,8 mH | 0,27 Ω | 1% | 7 x 20 AWG",1.8,0.27,7.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-tri120-1-80-0-80.html,169.94
Jantzen Audio 000-0160,"Jantzen Audio 000-0160 | 1,85 mH | 0,45 Ω | 3% | 15 AWG",1.85,0.45,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-0160.html,31.96
Jantzen Audio 000-1377,"Jantzen Audio 000-1377 | 1,87 mH | 0,76 Ω | 3% | 18 AWG",1.87,0.76,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1377.html,15.95
Jantzen Audio 000-2038,"Jantzen Audio 000-2038 | 1,9 mH | 0,23 Ω | 3% | 17 AWG",1.9,0.23,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-2038.html,14.45
Jantzen Audio 000-2412,"Jantzen Audio 000-2412 | 1,9 mH | 0,181 Ω | 3% | 15 AWG",1.9,0.181,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-2412.html,16.46
Jantzen Audio 000-0127,"Jantzen Audio 000-0127 | 1,9 mH | 0,32 Ω | 3% | 13 AWG",1.9,0.32,13.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-0127.html,53.45
Jantzen Audio 000-2379,"Jantzen Audio 000-2379 | 2,0 mH | 0,40 Ω | 3% | 18 AWG",2.0,0.4,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-2379.html,11.45
Jantzen Audio 000-5275,"Jantzen Audio 000-5275 | 2,0 mH | 0,28 Ω | 3% | 18 AWG",2.0,0.28,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5275.html,12.45
Dayton Audio IC182,Dayton Audio IC182 | 2.0 mH| 0.29 Ω | 3% | 18 AWG,2.0,0.29,18.0,Air Core,https://www.soundimports.eu/en/dayton-audio-ic182.html,13.95
Jantzen Audio 000-2095,"Jantzen Audio 000-2095 | 2,0 mH | 0,30 Ω | 3% | 17 AWG",2.0,0.3,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-2095.html,14.45
Jantzen Audio 000-5276,"Jantzen Audio 000-5276 | 2 mH | 0,22 Ω | 3% | 17 AWG",2.0,0.22,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5276.html,15.45
Jantzen Audio 000-1063,"Jantzen Audio 000-1063 | 2 mH | 0,81 Ω | 3% | 18 AWG",2.0,0.81,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1063.html,16.46
Jantzen Audio 000-2068,"Jantzen Audio 000-2068 | 2,0 mH | 0,185 Ω | 3% | 15 AWG",2.0,0.185,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-2068.html,17.94
"Mundorf VP100-2,0","Mundorf VP100-2,0 | 2,0 mH | 0,45 Ω | 3% | 18 AWG",2.0,0.45,18.0,Air Core,https://www.soundimports.eu/en/mundorf-vp100-20.html,18.45
Dayton Audio LW182,Dayton Audio LW182 | 2.0 mH | 0.79 Ω | 3% | 18 AWG,2.0,0.79,18.0,Air Core,https://www.soundimports.eu/en/dayton-audio-lw182.html,18.45
"Mundorf L100-2,00","Mundorf L100-2,00 | 2,00 mH | 0,74 Ω | 2% | 18 AWG",2.0,0.74,18.0,Air Core,https://www.soundimports.eu/en/mundorf-l100-200.html,18.45
Jantzen Audio 000-1946,"Jantzen Audio 000-1946 | 2 mH | 0,58 Ω | 3% | 17 AWG",2.0,0.58,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1946.html,21.95
Jantzen Audio 000-5811,"Jantzen Audio 000-5811 | 2 mH | 0,1 Ω | 3% | 13 AWG",2.0,0.1,13.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5811.html,24.95
Jantzen Audio 000-1245,"Jantzen Audio 000-1245 | 2,0 mH | 0,444 Ω | 3% | 15 AWG",2.0,0.444,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1245.html,30.95
Jantzen Audio 000-1097,"Jantzen Audio 000-1097 | 2 mH | 0,45 Ω | 3% | 15 AWG",2.0,0.45,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1097.html,30.95
Jantzen Audio 000-1166,"Jantzen Audio 000-1166 | 2,0 mH | 0,50 Ω | 3% | 15 AWG",2.0,0.5,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1166.html,35.45
Jantzen Audio 000-0027,"Jantzen Audio 000-0027 | 2,0 mH | 0,363 Ω | 3% | 14 AWG",2.0,0.363,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-0027.html,41.45
Intertechnik LU78/2.0/140,"Intertechnik LU78/2.0/140 | 2,0 mH | 0,41 Ω | 3% | 15 AWG",2.0,0.41,15.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-lu78-2-0-140.html,43.45
Jantzen Audio 000-7880,"Jantzen Audio 000-7880 | 2,0 mH | 0,53 Ω | 2% | 16 AWG",2.0,0.53,16.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-7880.html,46.45
Jantzen Audio 000-8675,"Jantzen Audio 000-8675 | 2,0 mH | 0,57 Ω | 2% | 16 AWG",2.0,0.57,16.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-8675.html,49.0
Jantzen Audio 000-0128,"Jantzen Audio 000-0128 | 2 mH | 0,33 Ω | 3% | 13 AWG",2.0,0.33,13.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-0128.html,55.45
Dayton Audio LW142,Dayton Audio LW142 | 2.0 mH | 0.38 Ω | 5% | 14 AWG,2.0,0.38,14.0,Air Core,https://www.soundimports.eu/en/dayton-audio-lw142.html,56.95
Jantzen Audio 000-7482,"Jantzen Audio 000-7482 | 2 mH | 0,38 Ω | 2% | 14 AWG",2.0,0.38,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-7482.html,71.45
Jantzen Audio 000-8405,"Jantzen Audio 000-8405 | 2,0 mH | 0,40 Ω | 2% | 14 AWG",2.0,0.4,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-8405.html,73.45
Intertechnik TRI92/2.00/0.60,"Intertechnik TRI92/2.00/0.60 | 2,0 mH | 0,40 Ω | 1% | 7 x 23 AWG",2.0,0.4,7.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-tri92-2-00-0-60.html,108.45
Jantzen Audio 000-8140,"Jantzen Audio 000-8140 | 2,0 mH | 0,28 Ω | 2% | 12 AWG",2.0,0.28,12.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-8140.html,120.46
Intertechnik TRI92/2.0/0.50,"Intertechnik TRI92/2.0/0.50 | 2,0 mH | 0,50 Ω | 1% | 7 x 24 AWG",2.0,0.5,7.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-tri92-2-0-0-50.html,121.25
Intertechnik TRI120/2.00/0.80,"Intertechnik TRI120/2.00/0.80 | 2,0 mH | 0,29 Ω | 1% | 7 x 20 AWG",2.0,0.29,7.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-tri120-2-00-0-80.html,179.95
Jantzen Audio 000-2361,"Jantzen Audio 000-2361 | 2,1 mH | 0,38 Ω | 3% | 18 AWG",2.1,0.38,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-2361.html,11.45
Jantzen Audio 000-2415,"Jantzen Audio 000-2415 | 2,1 mH | 0,19 Ω | 3% | 15 AWG",2.1,0.19,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-2415.html,18.45
Jantzen Audio 000-1844,"Jantzen Audio 000-1844 | 2,1 mH | 0,60 Ω | 3% | 17 AWG",2.1,0.6,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1844.html,22.45
Jantzen Audio 000-8680,"Jantzen Audio 000-8680 | 2,1 mH | 0,57 Ω | 2% | 16 AWG",2.1,0.57,16.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-8680.html,49.45
Jantzen Audio 000-8410,"Jantzen Audio 000-8410 | 2,1 mH | 0,41 Ω | 2% | 14 AWG",2.1,0.41,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-8410.html,74.45
Jantzen Audio 000-8145,"Jantzen Audio 000-8145 | 2,1 mH | 0,29 Ω | 2% | 12 AWG",2.1,0.29,12.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-8145.html,123.44
Jantzen Audio 000-5224,"Jantzen Audio 000-5224 | 2,2 mH | 0,26 Ω | 3% | 18 AWG",2.2,0.26,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5224.html,10.45
Jantzen Audio 000-2339,"Jantzen Audio 000-2339 | 2,2 mH | 0,34 Ω | 3% | 18 AWG",2.2,0.34,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-2339.html,10.45
Jantzen Audio 000-2060,"Jantzen Audio 000-2060 | 2,2 mH | 0,40 Ω | 3% | 18 AWG",2.2,0.4,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-2060.html,11.45
Jantzen Audio 000-5263,"Jantzen Audio 000-5263 | 2,2 mH | 0,26 Ω | 3% | 18 AWG",2.2,0.26,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5263.html,11.95
Jantzen Audio 000-5279,"Jantzen Audio 000-5279 | 2,2 mH | 0,24 Ω | 3% | 17 AWG",2.2,0.24,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5279.html,14.45
Jantzen Audio 000-1065,"Jantzen Audio 000-1065 | 2,2 mH | 0,84 Ω | 3% | 18 AWG",2.2,0.84,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1065.html,16.95
Jantzen Audio 000-1941,"Jantzen Audio 000-1941 | 2,2 mH | 0,8 Ω | 3% | 18 AWG",2.2,0.8,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1941.html,17.45
Jantzen Audio 000-5010,"Jantzen Audio 000-5010 | 2,2 mH | 0,15 Ω | 3% | 15 AWG",2.2,0.15,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5010.html,18.45
Jantzen Audio 000-2067,"Jantzen Audio 000-2067 | 2,2 mH | 0,2 Ω | 3% | 15 AWG",2.2,0.2,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-2067.html,18.45
"Mundorf VP100-2,2","Mundorf VP100-2,2 | 2,2 mH | 0,47 Ω | 3% | 18 AWG",2.2,0.47,18.0,Air Core,https://www.soundimports.eu/en/mundorf-vp100-22.html,19.95
Jantzen Audio 000-5428,"Jantzen Audio 000-5428 | 2,2 mH | 0,12 Ω | 3% | 14 AWG",2.2,0.12,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5428.html,20.95
"Mundorf L100-2,20","Mundorf L100-2,20 | 2,20 mH | 0,77 Ω | 2% | 18 AWG",2.2,0.77,18.0,Air Core,https://www.soundimports.eu/en/mundorf-l100-220.html,21.95
Monacor LSI-22T,"Monacor LSI-22T | 2,2 mH | 0,10 Ω | 5% | 18 AWG",2.2,0.1,18.0,Air Core,https://www.soundimports.eu/en/monacor-lsi-22t.html,23.95
Jantzen Audio 000-1299,"Jantzen Audio 000-1299 | 2,2 mH | 0,63 Ω | 3% | 17 AWG",2.2,0.63,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1299.html,24.45
Jantzen Audio 000-5803,"Jantzen Audio 000-5803 | 2,2 mH | 0,10 Ω | 3% | 13 AWG",2.2,0.1,13.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5803.html,25.45
Intertechnik LU55/2.2/100,"Intertechnik LU55/2.2/100 | 2,2 mH | 0,89 Ω | 3% | 18 AWG",2.2,0.89,18.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-lu55-2-2-100.html,26.45
Jantzen Audio 000-1314,"Jantzen Audio 000-1314 | 2,2 mH | 0,49 Ω | 3% | 15 AWG",2.2,0.49,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1314.html,30.95
Jantzen Audio 000-1638,"Jantzen Audio 000-1638 | 2,2 mH | 0,49 Ω | 3% | 15 AWG",2.2,0.49,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1638.html,32.95
Jantzen Audio 000-1246,"Jantzen Audio 000-1246 | 2,2 mH | 0,47 Ω | 3% | 15 AWG",2.2,0.47,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1246.html,32.95
